word	phones	word_info	u-point	u-point_mass	prefix	prefix_info	suffix	suffix_info	morpheme_count
insensible	InsEnsxbxl	14.740554793755875	7	2067	InsEnsx	7.076815597050832	bxl	1.2249085645396434	1
insensitivity	InsEnsxtIvxti	13.922311857039297	8	2069	InsEnsxt	4.704695468068851	Ivxti	0.7991154412188916	1
insensitive	InsEnsxtxv	13.608334314461523	8	2069	InsEnsxt	4.704695468068851	xv	0.7438721875540868	1
incentive	InsEntxv	11.809771108164014	5	2060	InsEn	5.192436933896546	txv	1.162052206009616	0
inseparable	InsEpRxbxl	16.33084140151927	5	2056	InsEp	4.809192751129303	Rxbxl	0.5	1
inception	InsEpSxn	13.434883632090687	5	2056	InsEp	4.809192751129303	Sxn	1.0258451301009608	0
incestuous	InsEsCwxs	16.594285419362397	5	2058	InsEs	6.42235288220597	Cwxs	1.396240625180289	1
incest	InsEst	14.334884107622749	5	2058	InsEs	6.42235288220597	t	1.0605605955934554	0
incessant	InsEsxnt	17.20403188764856	7	2064	InsEsxn	10.84470576441194	t	1.0605605955934554	2
incessantly	InsEsxntli	12.388874634958828	8	2064	InsEsxnt	9.537218400538597	li	0.6292602089866118	1
incision	InsIZxn	12.321603300198671	4	2054	InsI	1.785850668206028	Zxn	1.4945991695610519	1
insidious	InsIdixs	15.753106777135708	4	2054	InsI	1.785850668206028	dixs	1.5849625007211563	0
insignia	InsIgniV	14.461190069352122	4	2054	InsI	1.785850668206028	gniV	1.5849625007211563	0
incineration	InsInReSxn	14.516601962212246	7	2069	InsInRe	9.731545633335273	Sxn	1.0258451301009608	1
incinerate	InsInRet	16.777236528416474	7	2072	InsInRe	9.731545633335273	t	1.0605605955934554	0
incinerator	InsInRetR	14.849319873610844	8	2072	InsInRet	9.39898113352047	R	1.101986173826359	1
incinerated	InsInRetxd	16.565752887294988	8	2072	InsInRet	9.39898113352047	xd	0.372221294306821	-1
insinuation	InsInyueSxn	15.34129391079916	8	2070	InsInyue	9.731545633335273	Sxn	1.0258451301009608	1
insinuate	InsInyuet	17.5007574745379	8	2072	InsInyue	9.731545633335273	t	1.0605605955934554	0
insinuating	InsInyuetxN	16.158217328338406	9	2072	InsInyuet	10.46862404291802	xN	0.9624932115292415	-1
incipient	InsIpixnt	17.91233526895273	5	2056	InsIp	5.428212764312765	ixnt	1.2641604167868594	0
insipid	InsIpxd	18.34785634041064	5	2056	InsIp	5.428212764312765	xd	0.372221294306821	0
insist	InsIst	11.680924340948959	5	2062	InsIs	10.84470576441194	t	1.0605605955934554	0
insistence	InsIstxns	10.409300173505638	8	2068	InsIstxn	10.16727686242562	s	1.092054553360531	1
insistent	InsIstxnt	15.217603189238607	8	2070	InsIstxn	10.16727686242562	t	1.0605605955934554	1
insistently	InsIstxntli	16.25086101525832	9	2070	InsIstxnt	9.537218400538597	li	0.6292602089866118	1
insurrection	InsREkSxn	12.861224085569871	4	2045	InsR	5.262013441847925	EkSxn	1.5283208335737186	0
insurgency	InsRJxnsi	11.425814603399415	7	2051	InsRJxn	8.707280686371444	si	1.104111545139662	-1
insurgent	InsRJxnt	12.078605076245555	7	2051	InsRJxn	8.707280686371444	t	1.0605605955934554	0
insertion	InsRSxn	12.704824344897846	4	2045	InsR	5.262013441847925	Sxn	1.0258451301009608	1
insurmountable	InsRmWntxbxl	15.428842044953939	4	2045	InsR	5.262013441847925	mWntxbxl	2.0	1
insert	InsRt	13.506644755502613	4	2047	InsR	5.262013441847925	t	1.0605605955934554	0
inserted	InsRtxd	12.807715733498148	5	2047	InsRt	8.271463027904375	xd	0.372221294306821	-1
insufferable	InsVfRxbxl	16.644923769529118	4	2042	InsV	-0.0	fRxbxl	-0.0	1
insult	InsVlt	12.43695309211961	5	2048	InsVl	10.84470576441194	t	1.0605605955934554	0
insulting	InsVltxN	14.4040417157253	7	2050	InsVltx	10.210749421650135	N	1.1574905606986845	0
insulted	InsVltxd	13.961852466356918	7	2050	InsVltx	10.210749421650135	d	1.079585068430471	-1
inside	InsYd	9.49316534551996	4	2048	InsY	8.61768228055053	d	1.079585068430471	0
insider	InsYdR	12.215249165644185	5	2048	InsYd	10.526499239136566	R	1.101986173826359	1
incisive	InsYsxv	17.08516973217526	4	2046	InsY	8.61768228055053	sxv	1.3344194449252156	1
insight	InsYt	11.582421031624394	4	2049	InsY	8.61768228055053	t	1.0605605955934554	1
insightful	InsYtfxl	15.132712578941636	5	2049	InsYt	6.488282061707665	fxl	0.9971081732156069	-1
incitement	InsYtmxnt	15.050987050777653	5	2049	InsYt	6.488282061707665	mxnt	1.085230020125205	1
incisor	InsYzR	13.227413194827061	5	2048	InsYz	10.682457657466951	R	1.101986173826359	1
incised	InsYzd	19.651363574099165	5	2048	InsYz	10.682457657466951	d	1.079585068430471	-1
insolvency	Insalvxnsi	13.278541155725293	8	2052	Insalvxn	8.707280686371444	si	1.104111545139662	1
insolvent	Insalvxnt	14.770549633138991	8	2052	Insalvxn	8.707280686371444	t	1.0605605955934554	0
insoluble	Insalyxbxl	16.713175665463936	5	2046	Insal	1.5849625007211563	yxbxl	1.0	1
insomniac	Insamni@k	16.907053877308606	7	2049	Insamni	5.633393270347451	@k	1.2489816370412095	0
insomnia	InsamniV	14.59722498828348	7	2049	Insamni	5.633393270347451	V	1.2605544011772498	0
insatiable	InseSxbxl	15.966873967827425	4	2040	Inse	4.734820908619758	Sxbxl	1.0	1
insane	Insen	13.271731271161734	4	2040	Inse	4.734820908619758	n	1.1012776238799646	1
inscription	InskrIpSxn	11.806766652175781	5	2046	Inskr	1.0	IpSxn	1.146240625180289	1
inscribe	InskrYb	16.62218384046269	6	2050	InskrY	6.643856189774724	b	2.409712187560232	0
inscribed	InskrYbd	13.610612048393463	7	2050	InskrYb	10.838416075797337	d	1.079585068430471	-1
inscrutable	Inskrutxbxl	16.884875477980522	5	2046	Inskr	1.0	utxbxl	1.0	0
inspection	InspEkSxn	11.07974725067841	6	2052	InspEk	9.731545633335273	Sxn	1.0258451301009608	1
inspect	InspEkt	14.097317423202576	6	2054	InspEk	9.731545633335273	t	1.0605605955934554	0
inspector	InspEktR	11.295631707926821	7	2054	InspEkt	10.526499239136566	R	1.101986173826359	1
inspiration	InspReSxn	12.651632744749318	8	2056	InspReSx	9.469641817239516	n	1.1012776238799646	1
inspirational	InspReSxnxl	14.653298539887352	9	2056	InspReSxn	8.523561956057014	xl	0.7953872451514575	1
inspired	InspYRd	11.92627677563036	5	2049	InspY	6.051643904206011	Rd	0.8935940001153849	0
inspire	InspYr	13.781197781521744	5	2051	InspY	6.051643904206011	r	1.5189095260977274	0
inspiring	InspYrxN	13.931455963715491	6	2051	InspYr	10.46862404291802	xN	0.9624932115292415	-1
instead	InstEd	10.247315875578723	4	2068	Inst	3.5849625007211565	Ed	0.896240625180289	0
instinctive	InstINktxv	15.89509614373198	9	2081	InstINktx	7.672425341971495	v	1.3634259194397313	1
instinctively	InstINktxvli	15.078977550413803	10	2081	InstINktxv	9.537218400538597	li	0.6292602089866118	1
instill	InstIl	16.21166235001656	5	2071	InstI	9.744833837499547	l	0.9940420250727062	-1
install	Instcl	14.77994308672739	5	2074	Instc	9.744833837499547	l	0.9940420250727062	0
installed	Instcld	11.739173827517867	6	2074	Instcl	9.057270240535788	d	1.079585068430471	-1
installment	Instclmxnt	12.137373744546558	6	2074	Instcl	9.057270240535788	mxnt	1.085230020125205	-1
instruction	InstrVkSxn	10.79580825952168	9	2092	InstrVkSx	9.469641817239516	n	1.1012776238799646	1
instructional	InstrVkSxnxl	14.765968791039755	10	2092	InstrVkSxn	8.523561956057014	xl	0.7953872451514575	1
instruct	InstrVkt	14.664881118997418	7	2089	InstrVk	10.84470576441194	t	1.0605605955934554	0
instructor	InstrVktR	10.437313439814183	8	2089	InstrVkt	7.924213667011964	R	1.101986173826359	1
instructive	InstrVktxv	15.633821207837483	8	2089	InstrVkt	7.924213667011964	xv	0.7438721875540868	1
instrumentation	InstrxmEnteSxn	12.92341476600257	10	2088	InstrxmEnt	7.678225985110878	eSxn	0.9497185851561727	1
instrumental	InstrxmEntxl	14.473950165374038	10	2088	InstrxmEnt	7.678225985110878	xl	0.7953872451514575	1
instrument	Instrxmxnt	10.12605958442334	7	2082	Instrxm	5.954196310386876	xnt	0.4531409275007758	0
instinct	InstxNkt	10.79991072808802	5	2083	Instx	1.7739760316291207	Nkt	1.5849625007211563	0
instability	InstxbIlxti	13.367796055088904	5	2083	Instx	1.7739760316291207	bIlxti	1.1887218755408673	1
instigation	InstxgeSxn	14.572474117250183	7	2089	Instxge	9.731545633335273	Sxn	1.0258451301009608	1
instigate	Instxget	16.846769722253377	7	2091	Instxge	9.731545633335273	t	1.0605605955934554	0
instigator	InstxgetR	14.807105382256935	8	2091	Instxget	10.526499239136566	R	1.101986173826359	1
installation	InstxleSxn	11.696274623357054	5	2083	Instx	1.7739760316291207	leSxn	1.1169925001442311	1
instance	Instxns	11.98834149572611	6	2088	Instxn	10.16727686242562	s	1.092054553360531	0
instant	Instxnt	12.848837264791289	6	2092	Instxn	10.16727686242562	t	1.0605605955934554	0
instantaneous	Instxnt@nixs	15.500315075039156	11	2102	Instxnt@nix	9.489847960439299	s	1.092054553360531	1
instantaneously	Instxnt@nixsli	14.691575404737218	12	2102	Instxnt@nixs	9.537218400538597	li	0.6292602089866118	1
instantly	Instxntli	13.375061061616782	7	2092	Instxnt	9.537218400538597	li	0.6292602089866118	1
institution	InstxtuSxn	9.52201107897173	9	2100	InstxtuSx	9.469641817239516	n	1.1012776238799646	1
institutional	InstxtuSxnxl	14.402558946336374	11	2104	InstxtuSxnx	9.744833837499547	l	0.9940420250727062	1
institutionalized	InstxtuSxnxlYzd	15.55293279972152	12	2104	InstxtuSxnxl	4.807354922057604	Yzd	0.7945264499461838	-1
institute	Instxtut	7.984244003784484	7	2091	Instxtu	10.84470576441194	t	1.0605605955934554	0
insouciant	Insusyxnt	16.3495058548176	3	2038	Ins	0.7924812503605781	usyxnt	1.0	0
insubordination	InsxbcrdxneSxn	17.17750095091759	11	2077	Insxbcrdxne	9.731545633335273	Sxn	1.0258451301009608	1
insubordinate	Insxbcrdxnet	17.481851000500914	11	2077	Insxbcrdxne	9.731545633335273	t	1.0605605955934554	1
insubstantial	Insxbst@nSxl	18.13887203342619	5	2065	Insxb	-0.0	st@nSxl	-0.0	1
incidental	InsxdEntxl	17.14561702470646	9	2076	InsxdEntx	9.744833837499547	l	0.9940420250727062	0
incidentally	InsxdEntxli	13.315904358710203	10	2076	InsxdEntxl	10.258566033889933	i	1.0032128889325593	1
incidence	Insxdxns	13.124841207125419	7	2070	Insxdxn	10.16727686242562	s	1.092054553360531	1
incident	Insxdxnt	9.33508438855642	7	2070	Insxdxn	10.16727686242562	t	1.0605605955934554	0
insufficient	InsxfISxnt	15.815606237537233	9	2075	InsxfISxn	10.84470576441194	t	1.0605605955934554	1
insufficiently	InsxfISxntli	16.513844161456365	10	2075	InsxfISxnt	9.537218400538597	li	0.6292602089866118	1
insofar	Insxfar	12.850877116626998	5	2065	Insxf	3.9068905956085187	ar	1.39891374617729	-1
insignificance	InsxgnyIfxkxns	13.917727651304977	13	2080	InsxgnyIfxkxn	10.16727686242562	s	1.092054553360531	1
insignificant	InsxgnyIfxkxnt	14.58988051017747	13	2080	InsxgnyIfxkxn	10.16727686242562	t	1.0605605955934554	1
insecure	InsxkyR	13.987530596731839	6	2066	Insxky	5.263249619568283	R	1.101986173826359	1
insecurity	InsxkyUrxti	13.490404383402344	6	2066	Insxky	5.263249619568283	Urxti	1.0	1
insular	InsxlR	15.84512040683204	5	2070	Insxl	10.526499239136566	R	1.101986173826359	0
insulation	InsxleSxn	11.956593578321563	6	2075	Insxle	9.731545633335273	Sxn	1.0258451301009608	1
insulate	Insxlet	16.690668594837682	6	2079	Insxle	9.731545633335273	t	1.0605605955934554	0
insulator	InsxletR	15.091777329356892	7	2079	Insxlet	10.526499239136566	R	1.101986173826359	1
insulating	InsxletxN	16.285072596199583	8	2081	Insxletx	10.210749421650135	N	1.1574905606986845	-1
insulated	Insxletxd	14.381261729560894	8	2081	Insxletx	10.210749421650135	d	1.079585068430471	-1
insulin	Insxlxn	13.67346201005055	6	2074	Insxlx	9.469641817239516	n	1.1012776238799646	0
insolent	Insxlxnt	20.85496118998831	7	2074	Insxlxn	10.84470576441194	t	1.0605605955934554	0
insincere	InsxnsIr	17.27707168815911	4	2062	Insx	0.5	nsIr	1.0	1
insupportable	Insxpcrtxbxl	19.56353851798636	4	2062	Insx	0.5	pcrtxbxl	1.660964047443681	1
intact	Int@kt	12.338176533750119	4	2101	Int@	1.4036774610288023	kt	1.2264232143887366	0
intangible	Int@nJxbxl	16.769501750099163	4	2101	Int@	1.4036774610288023	nJxbxl	1.0	1
integrity	IntEgrxti	11.585540427067519	4	2128	IntE	3.2482779458331823	grxti	1.5849625007211563	0
intel	IntEl	14.433190143169737	4	2135	IntE	3.2482779458331823	l	0.9940420250727062	-1
intelligentsia	IntElxJEntsiV	12.325189739895897	7	2146	IntElxJ	-0.0	EntsiV	-0.0	0
intelligible	IntElxJxbxl	15.628947888295553	8	2150	IntElxJx	7.076815597050832	bxl	1.2249085645396434	0
intelligence	IntElxJxns	9.818370157819071	9	2153	IntElxJxn	10.16727686242562	s	1.092054553360531	1
intelligent	IntElxJxnt	12.803865991564345	9	2155	IntElxJxn	10.16727686242562	t	1.0605605955934554	0
intelligently	IntElxJxntli	15.65243383080617	10	2155	IntElxJxnt	9.537218400538597	li	0.6292602089866118	1
intellectualism	IntElxkCuxlIzxm	12.424709226877578	6	2141	IntElx	-0.0	kCuxlIzxm	-0.0	-1
intemperate	IntEmpRxt	16.786334227485106	4	2128	IntE	3.2482779458331823	mpRxt	1.5849625007211563	1
intention	IntEnCxn	10.87433631642089	5	2142	IntEn	8.65810035482147	Cxn	1.384438062772353	1
intentional	IntEnSxnxl	15.404024954742031	9	2152	IntEnSxnx	9.744833837499547	l	0.9940420250727062	1
intentionally	IntEnSxnxli	13.427052006697105	10	2152	IntEnSxnxl	10.258566033889933	i	1.0032128889325593	1
intend	IntEnd	13.43843170993303	5	2144	IntEn	8.65810035482147	d	1.079585068430471	0
intended	IntEndxd	11.585882040819067	6	2144	IntEnd	8.271463027904375	xd	0.372221294306821	0
intense	IntEns	12.04379193428464	5	2149	IntEn	8.65810035482147	s	1.092054553360531	1
intensely	IntEnsli	14.536453960178049	6	2149	IntEns	9.537218400538597	li	0.6292602089866118	1
intensify	IntEnsxfY	14.159216132022335	8	2158	IntEnsxf	6.584962500721156	Y	1.4729811134256063	1
intensified	IntEnsxfYd	13.206674696117748	9	2158	IntEnsxfY	10.838416075797337	d	1.079585068430471	-1
intensity	IntEnsxti	11.977491153348671	7	2154	IntEnsx	6.813310826179185	ti	0.9757013096288111	1
intensive	IntEnsxv	12.683022397396481	7	2156	IntEnsx	6.813310826179185	v	1.3634259194397313	1
intensively	IntEnsxvli	14.520521269742328	8	2156	IntEnsxv	9.537218400538597	li	0.6292602089866118	1
intent	IntEnt	11.633229851239879	5	2144	IntEn	8.65810035482147	t	1.0605605955934554	0
intently	IntEntli	14.325118004204114	6	2144	IntEnt	9.537218400538597	li	0.6292602089866118	1
interrogatory	IntEragxtcri	16.775991645039728	5	2132	IntEr	1.0	agxtcri	1.4036774610288023	1
interrogation	IntErxgeSxn	11.239564916320154	8	2141	IntErxge	9.731545633335273	Sxn	1.0258451301009608	1
interrogate	IntErxget	16.374171649886996	8	2143	IntErxge	9.731545633335273	t	1.0605605955934554	0
interrogator	IntErxgetR	14.354980507329474	9	2143	IntErxget	10.526499239136566	R	1.101986173826359	1
intestine	IntEstxn	14.37004116341425	7	2136	IntEstx	9.469641817239516	n	1.1012776238799646	0
intestinal	IntEstxnxl	14.98377496877046	8	2136	IntEstxn	8.523561956057014	xl	0.7953872451514575	1
intimidation	IntImxdeSxn	13.601118845206857	8	2120	IntImxde	9.731545633335273	Sxn	1.0258451301009608	1
intimidate	IntImxdet	15.257873748292502	8	2123	IntImxde	9.731545633335273	t	1.0605605955934554	2
intimidating	IntImxdetxN	14.208104301411074	10	2125	IntImxdetx	10.210749421650135	N	1.1574905606986845	-1
intimidated	IntImxdetxd	13.87950807413751	10	2125	IntImxdetx	10.210749421650135	d	1.079585068430471	-1
interior	IntIriR	11.808540588532608	4	2104	IntI	2.0	riR	0.5	0
inter	IntR	15.665561375858054	3	2191	Int	6.723451809637097	R	1.101986173826359	0
interaction	IntR@kSxn	11.281189975914671	6	2199	IntR@k	9.731545633335273	Sxn	1.0258451301009608	1
interact	IntR@kt	13.798275382256373	6	2202	IntR@k	9.731545633335273	t	1.0605605955934554	1
interacting	IntR@ktxN	14.572445634564556	8	2204	IntR@ktx	8.627754054737213	N	1.1574905606986845	-1
interactive	IntR@ktxv	12.688652340882573	8	2204	IntR@ktx	8.627754054737213	v	1.3634259194397313	1
interchange	IntRCenJ	15.50957481447024	7	2199	IntRCen	7.4346282276367255	J	1.5428848352961373	1
interchangeable	IntRCenJxbxl	16.488733573917017	8	2199	IntRCenJ	5.906890595608519	xbxl	0.7971950516535716	1
interjection	IntRJEkSxn	14.620518098062261	7	2197	IntRJEk	9.731545633335273	Sxn	1.0258451301009608	1
interject	IntRJEkt	14.978729846146567	7	2197	IntRJEk	9.731545633335273	t	1.0605605955934554	0
interruption	IntRVpSxn	12.540191215920375	6	2197	IntRVp	9.731545633335273	Sxn	1.0258451301009608	1
interrupt	IntRVpt	12.659441407906597	6	2199	IntRVp	9.731545633335273	t	1.0605605955934554	0
interrupted	IntRVptxd	12.380995251096929	7	2199	IntRVpt	8.271463027904375	xd	0.372221294306821	-1
interdiction	IntRdIkSxn	14.97385427967179	7	2197	IntRdIk	9.731545633335273	Sxn	1.0258451301009608	1
interdict	IntRdIkt	17.80383497115219	7	2197	IntRdIk	9.731545633335273	t	1.0605605955934554	0
interagency	IntReJxnsi	14.857345695010356	4	2191	IntR	3.5561323298507466	eJxnsi	2.0	-1
interferon	IntRfEran	15.481748846965004	5	2197	IntRf	-0.0	Eran	-0.0	-1
interfere	IntRfIr	13.013690611199833	6	2203	IntRfI	7.459431618637297	r	1.5189095260977274	0
interfering	IntRfIrxN	14.678066379404802	8	2205	IntRfIrx	7.35618289222395	N	1.1574905606986845	-1
interference	IntRfIrxns	12.19273210370897	8	2205	IntRfIrx	7.35618289222395	ns	1.1477586600599694	1
interfaith	IntRfeT	13.77587131036364	6	2199	IntRfe	7.923699982528692	T	1.8893257444501146	-1
interface	IntRfes	11.974028073241263	6	2199	IntRfe	7.923699982528692	s	1.092054553360531	1
intercom	IntRkam	14.627253957553405	6	2198	IntRka	4.056871083024594	m	1.7455451971598461	0
intercontinental	IntRkantxnEntxl	13.087004927229293	6	2198	IntRka	4.056871083024594	ntxnEntxl	1.0	1
intercourse	IntRkcrs	14.198284685820523	5	2196	IntRk	-0.0	crs	-0.0	1
intercollegiate	IntRkxliJxt	17.63294157848726	6	2198	IntRkx	-0.0	liJxt	1.0	1
interconnected	IntRkxnEktxd	15.839591009721316	6	2198	IntRkx	-0.0	nEktxd	1.0	-1
interlinked	IntRlINkt	13.691085042470457	5	2199	IntRl	0.861654166907052	INkt	1.5849625007211563	-1
interlock	IntRlak	17.557622929487394	6	2205	IntRla	9.008428622070582	k	1.3912178946203648	0
interlocked	IntRlakd	15.835007698793701	7	2205	IntRlak	10.653520059357678	d	1.079585068430471	-1
interlocking	IntRlakxN	16.611741210868736	7	2205	IntRlak	10.653520059357678	xN	0.9624932115292415	-1
interlace	IntRles	13.796546653800684	6	2203	IntRle	9.489847960439299	s	1.092054553360531	1
interlaced	IntRlest	18.27940752922014	7	2203	IntRles	10.84470576441194	t	1.0605605955934554	-1
interloper	IntRlopR	17.32439146307728	5	2199	IntRl	0.861654166907052	opR	1.5849625007211563	1
interlude	IntRlud	13.037310083116887	5	2199	IntRl	0.861654166907052	ud	1.292481250360578	0
intermingle	IntRmINgxl	14.168095052886029	6	2204	IntRmI	4.880251105095687	Ngxl	1.984962500721156	1
intermission	IntRmISxn	15.442946612627178	6	2204	IntRmI	4.880251105095687	Sxn	1.0258451301009608	1
intermix	IntRmIks	19.635105923015757	6	2204	IntRmI	4.880251105095687	ks	1.223606968892963	1
intermittent	IntRmItxnt	17.096000488627208	9	2212	IntRmItxn	10.84470576441194	t	1.0605605955934554	1
intermittently	IntRmItxntli	15.412285605686016	10	2212	IntRmItxnt	9.537218400538597	li	0.6292602089866118	1
intermediate	IntRmidixt	14.228555081891598	5	2199	IntRm	-0.0	idixt	-0.0	0
interminably	IntRmxn@bli	15.017764243758833	7	2203	IntRmxn	2.9534452978042594	@bli	1.0	1
interminable	IntRmxnxbxl	17.013798058632485	7	2203	IntRmxn	2.9534452978042594	xbxl	0.7971950516535716	1
intern	IntRn	13.17905719452686	4	2203	IntR	3.5561323298507466	n	1.1012776238799646	0
international	IntRn@Sxnal	9.323549633176828	10	2219	IntRn@Sxna	9.744833837499547	l	0.9940420250727062	1
internationally	IntRn@Sxnali	12.956720560757176	11	2219	IntRn@Sxnal	10.258566033889933	i	1.0032128889325593	1
internationalist	IntRn@Sxnxlxst	17.659489467315197	9	2215	IntRn@Sxn	-0.0	xlxst	-0.0	1
internship	IntRnSIp	14.200652953282358	5	2203	IntRn	6.316838204946161	SIp	0.920388281964012	-1
internment	IntRnmxnt	13.971523879321209	5	2203	IntRn	6.316838204946161	mxnt	1.085230020125205	1
internal	IntRnxl	11.731134909634159	6	2213	IntRnx	9.744833837499547	l	0.9940420250727062	1
internalize	IntRnxlYz	16.522786006778354	8	2217	IntRnxlY	7.94251450533924	z	1.012959327233049	1
internalized	IntRnxlYzd	16.534664147716505	9	2217	IntRnxlYz	10.838416075797337	d	1.079585068430471	-1
internally	IntRnxli	13.228661515862106	7	2213	IntRnxl	10.258566033889933	i	1.0032128889325593	1
internecine	IntRnxsin	15.159935998470372	7	2211	IntRnxs	7.652068691524619	in	0.9777170456512245	0
internist	IntRnxst	15.544499765681616	7	2211	IntRnxs	7.652068691524619	t	1.0605605955934554	-1
interpersonal	IntRpRsxnxl	17.097584690681483	5	2200	IntRp	-0.0	Rsxnxl	-0.0	1
interplanetary	IntRpl@nxtEri	15.017095872648992	6	2202	IntRpl	3.357122758833061	@nxtEri	1.0	1
interplay	IntRple	14.508933128897668	6	2202	IntRpl	3.357122758833061	e	1.7211587598463478	1
interpreting	IntRprEtxN	15.063516098642896	6	2206	IntRpr	1.0	EtxN	0.7924812503605781	-1
interpret	IntRprxt	13.47158031596124	7	2216	IntRprx	10.84470576441194	t	1.0605605955934554	0
interpreter	IntRprxtR	12.124982356387967	8	2216	IntRprxt	8.679694626650654	R	1.101986173826359	1
interpretation	IntRprxteSxn	9.98703112374154	8	2216	IntRprxt	8.679694626650654	eSxn	0.9497185851561727	1
interpreted	IntRprxtxd	13.589537285735284	9	2218	IntRprxtx	9.255420708884415	d	1.079585068430471	-1
interpretive	IntRprxtxv	16.34479270498393	9	2218	IntRprxtx	9.255420708884415	v	1.3634259194397313	1
interracial	IntRreSxl	14.064331453260337	5	2194	IntRr	-0.0	eSxl	1.5849625007211563	1
interrelationship	IntRrileSxnSxp	15.216806230372388	5	2194	IntRr	-0.0	ileSxnSxp	1.5849625007211563	1
interrelated	IntRrxletxd	15.283028419828911	5	2194	IntRr	-0.0	xletxd	1.5849625007211563	-1
intercession	IntRsESxn	14.763191837019857	6	2211	IntRsE	8.618385502258606	Sxn	1.0258451301009608	1
intersection	IntRsEkSxn	12.239574079381613	7	2214	IntRsEk	9.731545633335273	Sxn	1.0258451301009608	1
intersect	IntRsEkt	14.480364816060781	7	2216	IntRsEk	9.731545633335273	t	1.0605605955934554	0
intersecting	IntRsEktxN	16.29179836201774	8	2216	IntRsEkt	10.46862404291802	xN	0.9624932115292415	-1
interception	IntRsEpSxn	14.147647399394588	7	2215	IntRsEp	9.731545633335273	Sxn	1.0258451301009608	1
intercept	IntRsEpt	13.246874067411971	7	2218	IntRsEp	9.731545633335273	t	1.0605605955934554	0
interceptor	IntRsEptR	12.269260168640319	8	2218	IntRsEpt	9.39898113352047	R	1.101986173826359	1
intercepted	IntRsEptxd	14.190865044535169	8	2218	IntRsEpt	9.39898113352047	xd	0.372221294306821	-1
intercity	IntRsIti	18.007815875813154	5	2203	IntRs	1.5849625007211563	Iti	1.0	-1
intercede	IntRsid	16.87707145602872	5	2203	IntRs	1.5849625007211563	id	1.1949875002403854	0
interstellar	IntRstElR	16.617555606753115	6	2205	IntRst	3.1239637567217926	ElR	1.0	1
interstate	IntRstet	12.713022245537527	6	2205	IntRst	3.1239637567217926	et	0.9801773841708721	1
intertwine	IntRtwYn	16.560760628469755	7	2199	IntRtwY	9.469641817239516	n	1.1012776238799646	1
intertwined	IntRtwYnd	13.734808430495587	8	2199	IntRtwYn	10.838416075797337	d	1.079585068430471	-1
intervention	IntRvEnSxn	11.204074043275583	9	2211	IntRvEnSx	9.469641817239516	n	1.1012776238799646	1
interventionist	IntRvEnSxnxst	15.35535540515482	10	2211	IntRvEnSxn	6.894817763307944	xst	0.8530370008822148	-1
intervene	IntRvin	13.457144181092923	6	2205	IntRvi	9.469641817239516	n	1.1012776238799646	0
intervening	IntRvinxN	14.767595057303875	7	2205	IntRvin	10.46862404291802	xN	0.9624932115292415	-1
interval	IntRvxl	11.378672979602714	5	2201	IntRv	8.523561956057014	xl	0.7953872451514575	0
interview	IntRvyu	8.83504216747768	6	2211	IntRvy	6.321928094887362	u	1.5716528886527223	0
interviewer	IntRvyuR	12.491576254632406	7	2211	IntRvyu	10.523026347935463	R	1.101986173826359	1
interviewed	IntRvyud	10.76953314308008	7	2211	IntRvyu	10.523026347935463	d	1.079585068430471	-1
interviewee	IntRvyui	11.1442075612443	7	2211	IntRvyu	10.523026347935463	i	1.0032128889325593	-1
interviewing	IntRvyuxN	8.969014656905706	7	2211	IntRvyu	10.523026347935463	xN	0.9624932115292415	-1
interwoven	IntRwovxn	15.790320196287034	4	2191	IntR	3.5561323298507466	wovxn	2.0	-1
interim	IntRxm	10.999526022329192	4	2191	IntR	3.5561323298507466	xm	0.7253689815081908	0
intoxication	IntaksxkeSxn	12.793230574908135	9	2127	Intaksxke	9.731545633335273	Sxn	1.0258451301009608	1
intoxicate	Intaksxket	18.563406206895294	9	2130	Intaksxke	9.731545633335273	t	1.0605605955934554	2
intoxicating	IntaksxketxN	17.457934807121728	11	2132	Intaksxketx	10.210749421650135	N	1.1574905606986845	-1
intoxicated	Intaksxketxd	14.533069770806994	11	2132	Intaksxketx	10.210749421650135	d	1.079585068430471	-1
intolerably	IntalRxbli	15.08031940815458	8	2121	IntalRxb	9.030390178297806	li	0.6292602089866118	1
intolerable	IntalRxbxl	15.594743287214898	8	2121	IntalRxb	9.030390178297806	xl	0.7953872451514575	1
intolerance	IntalRxns	14.28123329959941	8	2121	IntalRxn	10.16727686242562	s	1.092054553360531	1
intolerant	IntalRxnt	14.576415743797996	8	2121	IntalRxn	10.16727686242562	t	1.0605605955934554	1
intake	Intek	11.514127734660885	3	2099	Int	6.723451809637097	ek	1.4206098613995797	0
intractable	Intr@ktxbxl	15.805720256915556	5	2131	Intr@	0.5	ktxbxl	1.0	1
intransigence	Intr@nsxJxns	13.783933260776248	11	2143	Intr@nsxJxn	10.16727686242562	s	1.092054553360531	1
intransigent	Intr@nsxJxnt	15.698250559919073	11	2143	Intr@nsxJxn	10.16727686242562	t	1.0605605955934554	0
intravenously	Intr@vxnxsli	11.744214764274593	5	2131	Intr@	0.5	vxnxsli	1.0	1
intrepid	IntrEpxd	15.584804714431266	4	2127	Intr	3.811025909728188	Epxd	1.0	0
intrinsic	IntrInsxk	16.77954479015376	8	2137	IntrInsx	9.008428622070582	k	1.3912178946203648	0
