word	phones	word_info	u-point	u-point_mass	prefix	prefix_info	suffix	suffix_info	morpheme_count
adjunct	@JVNkt	8.126371246543966	2	600	@J	1.0	VNkt	1.292481250360578	0
adjective	@Jxktxv	8.857075580144095	3	608	@Jx	5.369046129810245	ktxv	1.0	0
agile	@Jxl	9.969477863258225	3	610	@Jx	5.369046129810245	l	0.9933501369082647	0
adulation	@JxleSxn	9.424152231475741	4	610	@Jxl	6.832890014164742	eSxn	0.9497185851561727	1
agitation	@JxteSxn	9.353319403405742	5	617	@Jxte	9.730760706684977	Sxn	1.0258451301009608	1
agitate	@Jxtet	10.287115187318552	5	620	@Jxte	9.730760706684977	t	1.0589451792400202	0
agitator	@JxtetR	8.248729385223069	6	620	@Jxtet	9.397022279579602	R	1.0987519712878187	1
agitated	@Jxtetxd	8.488413568704454	6	620	@Jxtet	9.397022279579602	xd	0.3670919658255228	0
adjutant	@Jxtxnt	16.130727177788508	4	613	@Jxt	5.954196310386876	xnt	0.4531409275007758	0
anger	@NgR	7.006255209035513	3	629	@Ng	4.809824042287783	R	1.0987519712878187	0
angered	@NgRd	7.96167207121821	4	629	@NgR	10.835260918627489	d	1.0782899628472473	-1
angora	@NgcrV	7.01127564101492	3	627	@Ng	4.809824042287783	crV	1.8306176987765583	0
angler	@NglR	7.6240742851255465	4	629	@Ngl	10.495602787086426	R	1.0987519712878187	1
angling	@NglxN	6.822308402195172	4	629	@Ngl	10.495602787086426	xN	0.9608545890204996	0
angry	@Ngri	7.210135599476409	4	629	@Ngr	7.839465093576174	i	1.0037427799968084	0
angrily	@Ngrxli	6.026529506567765	4	629	@Ngr	7.839465093576174	xli	0.7248819767777281	1
anguish	@NgwxS	8.15168907503989	5	633	@Ngwx	6.94251450533924	S	1.660583763687754	0
anguished	@NgwxSt	9.369219165841725	6	633	@NgwxS	10.843135911111348	t	1.0589451792400202	1
angle	@Ngxl	7.05623717465093	4	631	@Ngx	9.73809225962049	l	0.9933501369082647	0
angled	@Ngxld	9.166151918716816	5	631	@Ngxl	10.835260918627489	d	1.0782899628472473	-1
angular	@NgyxlR	11.259133762420737	3	627	@Ng	4.809824042287783	yxlR	1.2339850002884625	1
anchor	@NkR	7.327966308888847	3	628	@Nk	7.2612907656274155	R	1.0987519712878187	0
anchored	@NkRd	7.392590452367555	4	628	@NkR	8.6681082265622	d	1.0782899628472473	-1
anchorman	@NkRm@n	8.13726922411549	4	628	@NkR	8.6681082265622	m@n	1.328690331418478	1
anchoring	@NkRxN	9.009486138134045	4	628	@NkR	8.6681082265622	xN	0.9608545890204996	-1
anxious	@NkSxs	8.165779010760758	5	630	@NkSx	9.481799431665753	s	1.0902453786971327	0
anxiously	@NkSxsli	7.239998686042825	6	630	@NkSxs	9.535275376620804	li	0.6292405378534742	1
anklet	@Nklxt	7.950999092834248	3	624	@Nk	7.2612907656274155	lxt	1.1594216740864525	1
ankle	@Nkxl	7.162489557842481	4	626	@Nkx	5.869046129810245	l	0.9933501369082647	0
anchorage	@NkxrxJ	8.023505508479145	4	626	@Nkx	5.869046129810245	rxJ	1.5	1
anglicized	@NlxsYzd	7.321851047236359	2	615	@N	0.3333333333333333	lxsYzd	1.5849625007211563	-1
angstrom	@Nstrxm	3.447728571815961	2	615	@N	0.3333333333333333	strxm	2.084962500721156	-1
anxiety	@NzYxti	7.249438007887773	2	615	@N	0.3333333333333333	zYxti	1.5849625007211563	1
ash	@S	7.2037946370035195	1	595	@	8.18959361414836	S	1.660583763687754	0
ashy	@Si	7.353880384777164	2	595	@S	5.6125426443904685	i	1.0037427799968084	1
ashtray	@Stre	7.915288032899315	2	595	@S	5.6125426443904685	tre	1.5849625007211563	1
ashen	@Sxn	8.288571750729771	2	595	@S	5.6125426443904685	xn	1.0426874344412644	1
athletic	@TlEtxk	8.370044269469913	6	610	@TlEtx	4.504214311035291	k	1.389232030394151	1
athletics	@TlEtxks	6.80902288783833	7	610	@TlEtxk	9.481799431665753	s	1.0902453786971327	1
athleticism	@TlEtxsIzm	8.977956880962546	6	608	@TlEtx	4.504214311035291	sIzm	1.0	-1
athlete	@Tlit	6.651285093004492	3	599	@Tl	3.700439718141092	it	1.05806826939719	0
azure	@ZR	5.588355302061337	1	591	@	8.18959361414836	ZR	1.72060986139958	0
aberrant	@bErxnt	9.990474812507925	2	631	@b	2.8131663581125625	Erxnt	1.5	1
abject	@bJEkt	11.230605755736956	2	631	@b	2.8131663581125625	JEkt	2.0	0
aborigine	@bRIJxni	10.745456123461192	7	642	@bRIJxn	9.390071219255322	i	1.0037427799968084	0
aboriginal	@bRIJxnxl	9.08695555637284	7	642	@bRIJxn	9.390071219255322	xl	0.7997765412331035	1
aberration	@bReSxn	8.24263440323826	3	634	@bR	6.832890014164742	eSxn	0.9497185851561727	0
abduction	@bdVkSxn	7.215024535684324	5	650	@bdVk	9.730760706684977	Sxn	1.0258451301009608	1
abduct	@bdVkt	11.043445462843037	5	654	@bdVk	9.730760706684977	t	1.0589451792400202	0
abductor	@bdVktR	8.519756757842202	6	654	@bdVkt	9.682236663869817	R	1.0987519712878187	-1
abductee	@bdVkti	8.739115619927581	6	654	@bdVkt	9.682236663869817	i	1.0037427799968084	-1
abducted	@bdVktxd	7.123755372962752	6	654	@bdVkt	9.682236663869817	xd	0.3670919658255228	-1
abdominal	@bdamxnxl	8.20590370099216	3	640	@bd	-0.0	amxnxl	1.0	1
abdomen	@bdomxn	9.827057672995005	3	640	@bd	-0.0	omxn	1.0	0
abdication	@bdxkeSxn	10.39843960506465	6	646	@bdxke	9.730760706684977	Sxn	1.0258451301009608	1
abdicate	@bdxket	10.303422892617219	6	646	@bdxke	9.730760706684977	t	1.0589451792400202	0
abhor	@bhcr	10.054720746250403	4	637	@bhc	7.459431618637297	r	1.5165513584881885	0
abhorrent	@bhcrxnt	8.545532305652237	5	637	@bhcr	5.954196310386876	xnt	0.4531409275007758	1
abbey	@bi	6.116889507505552	2	631	@b	2.8131663581125625	i	1.0037427799968084	0
abnormality	@bncrm@lxti	6.819503314665548	6	643	@bncrm	5.392317422778761	@lxti	0.9062028997550042	1
abnormal	@bncrmxl	8.80652280869763	7	647	@bncrmx	9.73809225962049	l	0.9933501369082647	1
abnormally	@bncrmxli	5.919936203682109	8	647	@bncrmxl	10.25266543245025	i	1.0037427799968084	1
abracadabra	@brxkxd@brV	13.120638504501812	2	631	@b	2.8131663581125625	rxkxd@brV	2.0	0
abscess	@bsEs	9.138341133405625	3	646	@bs	1.5849625007211563	Es	0.9727652780181631	0
abscond	@bskand	3.3502198590705463	3	646	@bs	1.5849625007211563	kand	1.0	0
abstraction	@bstr@kSxn	8.192588903858478	7	660	@bstr@k	9.730760706684977	Sxn	1.0258451301009608	1
abstract	@bstr@kt	9.453901314504188	7	662	@bstr@k	9.730760706684977	t	1.0589451792400202	0
abstracted	@bstr@ktxd	4.439386568007577	8	662	@bstr@kt	8.271463027904375	xd	0.3670919658255228	0
abstinence	@bstxnxns	7.88050599846512	8	659	@bstxnxn	10.162467671388551	s	1.0902453786971327	1
abstinent	@bstxnxnt	9.216812423190126	8	659	@bstxnxn	10.162467671388551	t	1.0589451792400202	1
absolution	@bsxluSxn	9.58166800527785	6	660	@bsxlu	9.730760706684977	Sxn	1.0258451301009608	1
absolute	@bsxlut	8.922621060917253	6	662	@bsxlu	9.730760706684977	t	1.0589451792400202	0
absolutely	@bsxlutli	7.30892095632843	7	662	@bsxlut	9.535275376620804	li	0.6292405378534742	1
absinthe	@bsxnT	2.584962500721156	5	659	@bsxn	8.888261781887243	T	1.9126507536408568	-1
absence	@bsxns	8.186972907458893	5	659	@bsxn	8.888261781887243	s	1.0902453786971327	1
absent	@bsxnt	8.183033441977868	5	662	@bsxn	8.888261781887243	t	1.0589451792400202	0
absentee	@bsxnti	8.222366296166888	6	664	@bsxnt	10.25266543245025	i	1.0037427799968084	1
absenteeism	@bsxntixzxm	8.933761803878966	7	664	@bsxnti	2.321928094887362	xzxm	0.4	1
abacus	@bxkxs	10.227055799272305	3	635	@bx	6.421567955555674	kxs	2.2341594847506427	0
abolition	@bxlISxn	10.293286169205562	7	645	@bxlISx	9.4655664048094	n	1.1019361665300267	1
abolitionist	@bxlISxnxst	9.328449754919923	8	645	@bxlISxn	6.882643049361842	xst	0.8602661280083352	1
abbot	@bxt	8.563271732137455	3	635	@bx	6.421567955555674	t	1.0589451792400202	0
ad	@d	5.643932632232467	1	655	@	8.18959361414836	d	1.0782899628472473	0
adder	@dR	1.160964047443681	2	657	@d	10.522581531254831	R	1.0987519712878187	0
adoration	@dReSxn	9.981787030843405	3	657	@dR	6.832890014164742	eSxn	0.9497185851561727	1
adhesion	@dhiZxn	12.676896512083536	4	659	@dhi	4.763738503030199	Zxn	1.4945991695610519	1
adhesive	@dhisxv	8.133034426970692	4	659	@dhi	4.763738503030199	sxv	1.3344194449252156	1
admission	@dmISxn	7.19748857655479	4	678	@dmI	8.618385502258606	Sxn	1.0258451301009608	1
administering	@dmInxstRxN	8.290624864009406	8	690	@dmInxst	2.0	RxN	0.896240625180289	-1
administration	@dmInxstreSxn	6.034009537656697	10	694	@dmInxstre	9.730760706684977	Sxn	1.0258451301009608	1
administrate	@dmInxstret	10.735512223537201	10	694	@dmInxstre	9.730760706684977	t	1.0589451792400202	-1
admitting	@dmItxN	7.9199316951877705	6	682	@dmItx	6.194277751991281	N	1.1580395489056459	-1
admittedly	@dmItxdli	9.471253301137065	6	682	@dmItx	6.194277751991281	dli	1.0835660715315938	2
admiration	@dmReSxn	7.874506485312965	4	677	@dmR	6.832890014164742	eSxn	0.9497185851561727	1
admirably	@dmRxbli	6.785607633837099	6	683	@dmRxb	9.0313761913406	li	0.6292405378534742	1
admirable	@dmRxbxl	8.752093517583337	6	683	@dmRxb	9.0313761913406	xl	0.7997765412331035	1
admiral	@dmRxl	8.083679230057715	5	683	@dmRx	9.73809225962049	l	0.9933501369082647	0
admiralty	@dmRxlti	8.344392629457289	6	683	@dmRxl	5.954196310386876	ti	0.9757013096288111	1
admire	@dmYr	9.127251406113965	4	678	@dmY	7.459431618637297	r	1.5165513584881885	0
admirer	@dmYrR	8.047886260351031	5	678	@dmYr	10.495602787086426	R	1.0987519712878187	1
admiring	@dmYrxN	8.846905976239302	5	678	@dmYr	10.495602787086426	xN	0.9608545890204996	0
admonish	@dmanxS	10.400423046976378	3	672	@dm	-0.0	anxS	-0.0	0
admin	@dmxn	11.127299081843903	4	676	@dmx	9.4655664048094	n	1.1019361665300267	-1
admonition	@dmxnISxn	8.263058195813333	5	676	@dmxn	4.906890595608519	ISxn	0.9105709975461516	1
address	@drEs	6.817917615377912	4	661	@drE	9.481799431665753	s	1.0902453786971327	0
addressee	@drEsi	-0.0	5	661	@drEs	10.25266543245025	i	1.0037427799968084	1
advantage	@dv@ntxJ	5.922826164391444	7	692	@dv@ntx	7.426264754702098	J	1.5402271889897194	0
advantaged	@dv@ntxJd	9.837770627773224	8	692	@dv@ntxJ	10.835260918627489	d	1.0782899628472473	-1
adventure	@dvEnCR	6.769729434612912	6	700	@dvEnC	10.522581531254831	R	1.0987519712878187	0
adventurer	@dvEnCRR	7.1871905493535495	7	700	@dvEnCR	7.120069821475411	R	1.0987519712878187	1
adventuresome	@dvEnCRsxm	7.974013650022679	7	700	@dvEnCR	7.120069821475411	sxm	1.3712445795587003	1
adventurous	@dvEnCRxs	9.593056323320202	7	700	@dvEnCR	7.120069821475411	xs	0.890067366410118	1
advent	@dvEnt	12.543558700830324	5	692	@dvEn	10.843135911111348	t	1.0589451792400202	0
adverb	@dvRb	9.909400700427078	4	696	@dvR	8.062827810720238	b	2.3981921566257816	1
adverbial	@dvRbixl	12.901055432553273	5	696	@dvRb	2.584962500721156	ixl	0.5	1
adverse	@dvRs	8.571011294233791	4	699	@dvR	8.062827810720238	s	1.0902453786971327	0
adversary	@dvRsEri	7.726261814659638	7	705	@dvRsEr	10.25266543245025	i	1.0037427799968084	1
adversarial	@dvRsErixl	10.607631731786832	8	705	@dvRsEri	8.527477006060396	xl	0.7997765412331035	-1
adversely	@dvRsli	8.285278721495336	5	699	@dvRs	7.267637688310402	li	0.6292405378534742	1
adversity	@dvRsxti	7.706871746386519	5	699	@dvRs	7.267637688310402	xti	0.6981203125901446	1
advertise	@dvRtYz	9.546410832571864	6	707	@dvRtY	7.94251450533924	z	1.0124623526393457	0
advertiser	@dvRtYzR	8.887969406832442	7	707	@dvRtYz	10.60882216426678	R	1.0987519712878187	1
advertised	@dvRtYzd	8.90727385019844	7	707	@dvRtYz	10.60882216426678	d	1.0782899628472473	-1
advertising	@dvRtYzxN	6.948821852215075	7	707	@dvRtYz	10.60882216426678	xN	0.9608545890204996	0
advertisement	@dvRtxzmxnt	7.53646554631957	5	699	@dvRt	-0.0	xzmxnt	-0.0	1
advice	@dvYs	5.79934537923814	4	687	@dvY	8.712156968502496	s	1.0902453786971327	0
advise	@dvYz	9.402895019719255	4	691	@dvY	8.712156968502496	z	1.0124623526393457	0
adviser	@dvYzR	5.306849294354218	5	693	@dvYz	6.2612907656274155	R	1.0987519712878187	1
advisory	@dvYzRi	7.016697690209331	6	693	@dvYzR	10.25266543245025	i	1.0037427799968084	1
advisedly	@dvYzxdli	10.104020947793028	5	691	@dvYz	6.2612907656274155	xdli	1.5	2
advocate	@dvxket	6.647858953321565	5	687	@dvxk	3.7656907302581564	et	0.9796416377971119	0
advocacy	@dvxkxsi	7.068542155551493	5	687	@dvxk	3.7656907302581564	xsi	1.3169925001442313	1
advantageous	@dvxnteJxs	8.726702585560762	4	685	@dvx	-0.0	nteJxs	-0.0	1
adage	@dxJ	8.028380878783834	3	668	@dx	5.488364849417482	J	1.5402271889897194	0
adding	@dxN	7.819824433146083	3	668	@dx	5.488364849417482	N	1.1580395489056459	-1
added	@dxd	7.062354353321122	3	668	@dx	5.488364849417482	d	1.0782899628472473	-1
adequate	@dxkwxt	8.104927592891592	6	676	@dxkwx	10.843135911111348	t	1.0589451792400202	0
adequately	@dxkwxtli	8.452894754394954	7	676	@dxkwxt	9.535275376620804	li	0.6292405378534742	1
adolescence	@dxlEsxns	7.846779028672798	8	679	@dxlEsxn	10.162467671388551	s	1.0902453786971327	1
adolescent	@dxlEsxnt	8.542765697050095	8	679	@dxlEsxn	10.162467671388551	t	1.0589451792400202	0
addled	@dxld	13.337793089171518	4	671	@dxl	10.835260918627489	d	1.0782899628472473	-1
adamant	@dxmxnt	8.66128784106241	6	676	@dxmxn	10.843135911111348	t	1.0589451792400202	0
adamantly	@dxmxntli	9.196524487480584	7	676	@dxmxnt	9.535275376620804	li	0.6292405378534742	1
adenine	@dxnin	11.021017023646696	3	668	@dx	5.488364849417482	nin	2.584962500721156	-1
adaptation	@dxpteSxn	8.03623914206255	3	668	@dx	5.488364849417482	pteSxn	2.584962500721156	1
additive	@dxtxv	7.272108816083199	3	668	@dx	5.488364849417482	txv	1.162052206009616	1
affectation	@fEkteSxn	6.193958549544647	2	619	@f	2.710783977777837	EkteSxn	2.0	1
affirmation	@fRmeSxn	8.931818082090576	2	619	@f	2.710783977777837	RmeSxn	2.0	1
afghan	@fg@n	7.909962119038779	2	619	@f	2.710783977777837	g@n	2.0	-1
affluence	@fluxns	10.51129993313104	6	627	@fluxn	10.162467671388551	s	1.0902453786971327	1
affluent	@fluxnt	8.916690433369462	6	627	@fluxn	10.162467671388551	t	1.0589451792400202	0
afro	@fro	8.824026998460685	3	623	@fr	7.622051819456376	o	1.5430192652481562	-1
aphrodisiac	@frodizi@k	8.72153587970156	4	623	@fro	-0.0	dizi@k	-0.0	0
aft	@ft	12.84041153882831	2	635	@f	2.710783977777837	t	1.0589451792400202	0
after	@ftR	4.360389316865812	3	650	@ft	10.522581531254831	R	1.0987519712878187	0
afterimage	@ftRImxJ	-0.0	4	650	@ftR	-0.0	ImxJ	3.0	-1
aftershock	@ftRSak	9.507737435633343	5	652	@ftRS	1.660964047443681	ak	1.1169925001442311	-1
aftershave	@ftRSev	6.478380050524421	5	652	@ftRS	1.660964047443681	ev	1.5	1
afterthought	@ftRTct	8.87698837364894	4	650	@ftR	-0.0	Tct	3.0	1
afterburner	@ftRbRnR	15.627821509122398	4	650	@ftR	-0.0	bRnR	3.0	-1
afterglow	@ftRglo	11.114870895677981	4	650	@ftR	-0.0	glo	3.0	1
afterlife	@ftRlYf	11.642922978863623	4	650	@ftR	-0.0	lYf	3.0	1
aftermath	@ftRm@T	8.645994890280544	5	652	@ftRm	0.7924812503605781	@T	1.3333333333333333	0
aftermarket	@ftRmarkxt	12.062134617354248	5	652	@ftRm	0.7924812503605781	arkxt	1.0	-1
afternoon	@ftRnun	4.505415465242033	4	650	@ftR	-0.0	nun	3.0	1
aftertaste	@ftRtest	5.750560516111595	4	650	@ftR	-0.0	test	3.0	1
afterward	@ftRwRd	7.424323611032721	6	656	@ftRwR	10.835260918627489	d	1.0782899628472473	1
afterwards	@ftRwRdz	7.181899815819459	7	656	@ftRwRd	7.94251450533924	z	1.0124623526393457	1
aftereffect	@ftRxfEkt	10.967401249656369	4	650	@ftR	-0.0	xfEkt	3.0	1
affably	@fxbli	2.8073549220576046	4	626	@fxb	9.0313761913406	li	0.6292405378534742	1
affable	@fxbxl	9.251158028184577	4	626	@fxb	9.0313761913406	xl	0.7997765412331035	0
aphid	@fxd	7.959277939416098	3	626	@fx	7.267850318384291	d	1.0782899628472473	0
affidavit	@fxdevxt	7.690299467282311	4	626	@fxd	-0.0	evxt	-0.0	0
affix	@fxks	9.551628664759349	3	624	@fx	7.267850318384291	ks	1.223606968892963	0
agnostic	@gnastxk	10.06722793024287	2	607	@g	-0.0	nastxk	-0.0	0
agribusiness	@grxbIznxs	9.2073077491982	4	627	@grx	-0.0	bIznxs	-0.0	-1
aggregation	@grxgeSxn	9.783439024200732	5	629	@grxg	6.223799929139975	eSxn	0.9497185851561727	1
aggregate	@grxgxt	11.857497144908857	5	629	@grxg	6.223799929139975	xt	0.8917949328637851	0
agriculture	@grxkVlCR	8.223435481872878	8	642	@grxkVlC	10.522581531254831	R	1.0987519712878187	0
agricultural	@grxkVlCRxl	8.132376887690835	10	646	@grxkVlCRx	9.73809225962049	l	0.9933501369082647	1
agriculturalist	@grxkVlCRxlxst	10.443355505769532	11	646	@grxkVlCRxl	6.882643049361842	xst	0.8602661280083352	1
aggravation	@grxveSxn	9.006088760037503	6	635	@grxve	9.730760706684977	Sxn	1.0258451301009608	1
aggravate	@grxvet	9.832641728880118	6	638	@grxve	9.730760706684977	t	1.0589451792400202	2
aggravating	@grxvetxN	10.165145782129418	8	640	@grxvetx	10.208230750276222	N	1.1580395489056459	-1
aggravated	@grxvetxd	8.951101720146148	8	640	@grxvetx	10.208230750276222	d	1.0782899628472473	-1
agonize	@gxnYz	13.147597465390733	5	622	@gxnY	7.94251450533924	z	1.0124623526393457	1
agonized	@gxnYzd	10.502676771818548	6	622	@gxnYz	10.651942480772753	d	1.0782899628472473	0
agonizing	@gxnYzxN	9.527203360215108	6	622	@gxnYz	10.651942480772753	xN	0.9608545890204996	0
agony	@gxni	8.255382673156703	4	616	@gxn	10.25266543245025	i	1.0037427799968084	0
agate	@gxt	6.757110454679065	3	612	@gx	10.843135911111348	t	1.0589451792400202	0
actuality	@kCu@lxti	10.736401814013162	4	682	@kCu	5.392317422778761	@lxti	0.9062028997550042	1
actuary	@kCuEri	9.343026250667064	6	688	@kCuEr	10.25266543245025	i	1.0037427799968084	0
actuarial	@kCuErixl	10.622740513626978	7	688	@kCuEri	8.527477006060396	xl	0.7997765412331035	1
actualize	@kCuxlYz	9.659387790949465	6	686	@kCuxl	7.948260811112487	Yz	0.8418947501009617	-1
actually	@kCuxli	5.856222621400283	6	686	@kCuxl	7.948260811112487	i	1.0037427799968084	1
actual	@kCxwxl	8.40845816766843	3	677	@kC	1.0	xwxl	-0.0	1
action	@kSxn	4.838899115690857	4	677	@kSx	9.4655664048094	n	1.1019361665300267	1
actionable	@kSxnxbxl	10.751484091405992	5	677	@kSxn	5.906890595608519	xbxl	0.7971950516535716	1
acclimate	@klxmet	10.787458180405876	2	671	@k	5.581233835694276	lxmet	2.0	1
acme	@kmi	13.00826667276851	2	671	@k	5.581233835694276	mi	1.0	0
acknowledge	@knalxJ	8.191535695906524	6	687	@knalx	7.426264754702098	J	1.5402271889897194	1
acknowledged	@knalxJd	7.185785301287065	7	687	@knalxJ	9.055692661950864	d	1.0782899628472473	-1
acknowledgement	@knalxJmxnt	8.877705443352294	7	687	@knalxJ	9.055692661950864	mxnt	1.085230020125205	1
acne	@kni	8.223942182200014	3	675	@kn	10.25266543245025	i	1.0037427799968084	0
acrobat	@krxb@t	7.564165654485391	6	694	@krxb@	10.843135911111348	t	1.0589451792400202	0
acrobatic	@krxb@txk	9.121803805036572	8	698	@krxb@tx	9.008428622070582	k	1.389232030394151	1
acrobatics	@krxb@txks	6.085736801164502	9	698	@krxb@txk	9.481799431665753	s	1.0902453786971327	1
acrid	@krxd	7.502344719646683	4	685	@krx	5.917630459313744	d	1.0782899628472473	0
acrimony	@krxmoni	10.148701239644955	7	693	@krxmon	10.25266543245025	i	1.0037427799968084	0
acrimonious	@krxmonixs	10.60974415077995	8	693	@krxmoni	6.930737337562887	xs	0.890067366410118	1
acronym	@krxnxm	9.246164847840461	4	685	@krx	5.917630459313744	nxm	1.660964047443681	0
ax	@ks	8.395531055052198	2	699	@k	5.581233835694276	s	1.0902453786971327	-1
acceleration	@ksElReSxn	9.185367337965637	7	733	@ksElRe	9.730760706684977	Sxn	1.0258451301009608	1
accelerate	@ksElRet	8.596594480606202	7	737	@ksElRe	9.730760706684977	t	1.0589451792400202	0
accelerator	@ksElRetR	7.769770366557488	8	737	@ksElRet	10.522581531254831	R	1.0987519712878187	1
accelerating	@ksElRetxN	8.982040619763024	9	739	@ksElRetx	10.208230750276222	N	1.1580395489056459	-1
accelerated	@ksElRetxd	9.251199371962633	9	739	@ksElRetx	10.208230750276222	d	1.0782899628472473	-1
accelerant	@ksElRxnt	9.91202142254948	6	728	@ksElR	5.954196310386876	xnt	0.4531409275007758	-1
accentuate	@ksEnCuet	10.881764518716391	8	726	@ksEnCue	10.843135911111348	t	1.0589451792400202	1
accentuated	@ksEnCuetxd	8.780913958072055	9	726	@ksEnCuet	8.271463027904375	xd	0.3670919658255228	-1
accept	@ksEpt	7.307021056654919	5	724	@ksEp	10.843135911111348	t	1.0589451792400202	0
acceptable	@ksEptxbxl	7.496164630077833	7	727	@ksEptx	7.6804531775410965	bxl	1.2249085645396434	1
accepted	@ksEptxd	7.302475590259352	7	727	@ksEptx	7.6804531775410965	d	1.0782899628472473	-1
acceptance	@ksEptxns	7.4167357002709675	7	727	@ksEptx	7.6804531775410965	ns	1.1477586600599694	1
access	@ksEs	5.762433549286225	4	721	@ksE	9.481799431665753	s	1.0902453786971327	0
accessorize	@ksEsRYz	14.451043055907238	6	723	@ksEsR	7.948260811112487	Yz	0.8418947501009617	-1
accessory	@ksEsRi	7.785231438767142	6	723	@ksEsR	7.948260811112487	i	1.0037427799968084	1
accessibility	@ksEsxbIlxti	9.20243065898512	7	725	@ksEsxb	7.240836658223635	Ilxti	1.1586021161269502	1
accessible	@ksEsxbxl	7.577334007148376	7	725	@ksEsxb	7.240836658223635	xl	0.7997765412331035	1
axon	@ksan	5.552636778602898	3	699	@ks	4.392317422778761	an	1.5632870935674275	-1
accede	@ksid	9.221488505808683	4	703	@ksi	10.835260918627489	d	1.0782899628472473	0
axial	@ksixl	14.233801686562028	5	706	@ksix	8.92591721283484	l	0.9933501369082647	-1
axiom	@ksixm	7.230393844815731	5	708	@ksix	8.92591721283484	m	1.741999788885468	0
axiomatic	@ksixm@txk	12.835571064111088	6	708	@ksixm	4.169925001442313	@txk	0.7170494775338065	1
accidental	@ksxdEntxl	9.534419871201152	9	717	@ksxdEntx	9.73809225962049	l	0.9933501369082647	1
accidentally	@ksxdEntxli	7.355491147257591	10	717	@ksxdEntxl	10.25266543245025	i	1.0037427799968084	1
accident	@ksxdxnt	5.852614496110857	5	707	@ksxd	5.954196310386876	xnt	0.4531409275007758	0
axle	@ksxl	8.782648488985664	4	704	@ksx	9.609945845643121	l	0.9933501369082647	0
axis	@ksxs	9.27816509578715	4	704	@ksx	9.609945845643121	s	1.0902453786971327	0
act	@kt	5.544001328380503	2	687	@k	5.581233835694276	t	1.0589451792400202	0
activity	@ktIvxti	4.6569159255065005	3	687	@kt	4.444992343486871	Ivxti	0.7991154412188916	1
actor	@ktR	5.942008976310721	3	687	@kt	4.444992343486871	R	1.0987519712878187	1
actress	@ktrxs	6.181033120183698	3	687	@kt	4.444992343486871	rxs	1.7941338805491367	1
acting	@ktxN	7.947174770954483	4	698	@ktx	8.90403430130651	N	1.1580395489056459	0
actin	@ktxn	6.584499865578557	4	698	@ktx	8.90403430130651	n	1.1019361665300267	-1
active	@ktxv	7.487893623244912	4	707	@ktx	8.90403430130651	v	1.370142303279336	0
activism	@ktxvIzxm	6.611525175138921	5	707	@ktxv	7.399759379835769	Izxm	0.8638140909877625	-1
activation	@ktxveSxn	8.96638858927051	6	712	@ktxve	9.730760706684977	Sxn	1.0258451301009608	1
activate	@ktxvet	8.882660402224053	6	716	@ktxve	9.730760706684977	t	1.0589451792400202	1
activator	@ktxvetR	4.853599051361615	7	716	@ktxvet	10.522581531254831	R	1.0987519712878187	-1
activating	@ktxvetxN	8.535610777965035	8	718	@ktxvetx	10.208230750276222	N	1.1580395489056459	-1
activated	@ktxvetxd	8.248470224074556	8	718	@ktxvetx	10.208230750276222	d	1.0782899628472473	-1
actively	@ktxvli	8.766446018664931	5	707	@ktxv	7.399759379835769	li	0.6292405378534742	1
activist	@ktxvxst	5.773230127003677	5	707	@ktxv	7.399759379835769	xst	0.8602661280083352	1
actuator	@ktyuetR	11.924507800675617	3	687	@kt	4.444992343486871	yuetR	2.0	-1
acquiesce	@kwiEs	9.926863674734488	5	682	@kwiE	9.481799431665753	s	1.0902453786971327	0
acquiescence	@kwiEsxns	8.465269691645648	6	682	@kwiEs	4.643856189774724	xns	0.7562756238243408	1
aqueduct	@kwxdVkt	10.131848295405058	4	679	@kwx	1.6356301985361725	dVkt	1.5849625007211563	0
aquifer	@kwxfR	7.3808587678980455	4	679	@kwx	1.6356301985361725	fR	1.7509775004326937	-1
acquisition	@kwxzISxn	7.505379708901621	4	679	@kwx	1.6356301985361725	zISxn	0.7641604167868593	1
academic	@kxdEmxk	8.192204973330565	7	688	@kxdEmx	9.008428622070582	k	1.389232030394151	1
academically	@kxdEmxkli	6.836924310844804	8	688	@kxdEmxk	9.535275376620804	li	0.6292405378534742	1
academe	@kxdim	9.059279641540446	5	684	@kxdi	8.113742166049189	m	1.741999788885468	-1
academia	@kxdimiV	9.156041481629899	6	684	@kxdim	4.169925001442313	iV	0.8102756944845086	-1
acolyte	@kxlYt	6.036973539281078	3	676	@kx	3.321928094887362	lYt	1.6398743691938193	0
accuracy	@kyRxsi	7.583357112061161	5	682	@kyRx	8.706495759721149	si	1.104111545139662	1
accurate	@kyRxt	7.52495864498121	5	684	@kyRx	8.706495759721149	t	1.0589451792400202	0
accurately	@kyRxtli	7.735260137137514	6	684	@kyRxt	9.535275376620804	li	0.6292405378534742	1
acupuncture	@kyupVNkCR	9.081940234602193	3	676	@ky	2.4534452978042594	upVNkCR	1.0	0
accusation	@kyxzeSxn	7.046418920396472	3	676	@ky	2.4534452978042594	xzeSxn	0.6974937501201928	1
alleluia	@lEluya	-0.0	2	646	@l	4.84077370889149	Eluya	2.584962500721156	0
algae	@lJi	8.36463702320901	3	649	@lJ	10.25266543245025	i	1.0037427799968084	-1
algebra	@lJxbrV	9.362405260423472	6	655	@lJxbr	4.633393270347451	V	1.2586114919669429	0
